tahun,nama_provinsi,nama_kabupaten_kota,nama_kecamatan,nama_kelurahan,usia,jenis_kelamin,jumlah_penduduk,
2019,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,30-34,Laki-Laki,2063,
2019,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,30-34,Laki-Laki,1230,
2019,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,DURI KEPA,30-34,Laki-Laki,3228,
2019,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,30-34,Laki-Laki,2403,
2019,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,30-34,Laki-Laki,1812,
2019,DKI Jakarta,JAKARTA BARAT,KALI DERES,KALIDERES,30-34,Laki-Laki,3828,
2019,DKI Jakarta,JAKARTA BARAT,KALI DERES,SEMANAN,30-34,Laki-Laki,3881,
2019,DKI Jakarta,JAKARTA BARAT,KALI DERES,TEGAL ALUR,30-34,Laki-Laki,4745,
2019,DKI Jakarta,JAKARTA BARAT,KALI DERES,KAMAL,30-34,Laki-Laki,3112,
2019,DKI Jakarta,JAKARTA BARAT,KALI DERES,PEGADUNGAN,30-34,Laki-Laki,3706,
2019,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,30-34,Laki-Laki,3242,
2019,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,30-34,Laki-Laki,860,
2019,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,30-34,Laki-Laki,1348,
2019,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,30-34,Laki-Laki,1460,
2019,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,30-34,Laki-Laki,1545,
2019,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,30-34,Laki-Laki,1135,
2019,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,30-34,Laki-Laki,2897,
2019,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,30-34,Laki-Laki,2415,
2019,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,30-34,Laki-Laki,1621,
2019,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,30-34,Laki-Laki,2410,
2019,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,30-34,Laki-Laki,1999,
2019,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,30-34,Laki-Laki,1481,
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET TIMUR,30-34,Laki-Laki,690,
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET BARAT,30-34,Laki-Laki,875,
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,MENTENG DALAM,30-34,Laki-Laki,1622,
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,KEBON BARU,30-34,Laki-Laki,1587,
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,BUKIT DURI,30-34,Laki-Laki,1588,
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,30-34,Laki-Laki,1073,
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI,30-34,Laki-Laki,1325,
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,30-34,Laki-Laki,136,
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,30-34,Laki-Laki,143,
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,30-34,Laki-Laki,827,
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,30-34,Laki-Laki,441,
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,30-34,Laki-Laki,1170,
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,30-34,Laki-Laki,1387,
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,30-34,Laki-Laki,175,
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,30-34,Laki-Laki,306,
2019,DKI Jakarta,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,30-34,Laki-Laki,911,
2019,DKI Jakarta,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,30-34,Laki-Laki,1020,
2019,DKI Jakarta,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,30-34,Laki-Laki,2054,
2019,DKI Jakarta,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,30-34,Laki-Laki,1719,
2019,DKI Jakarta,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,30-34,Laki-Laki,635,
2019,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,30-34,Laki-Laki,1106,
2019,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,30-34,Laki-Laki,1809,
2019,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,30-34,Laki-Laki,1364,
2019,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,30-34,Laki-Laki,1862,
2019,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,30-34,Laki-Laki,2882,
2019,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,30-34,Laki-Laki,1771,
2019,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,30-34,Laki-Laki,2306,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,30-34,Laki-Laki,2095,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,30-34,Laki-Laki,2632,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,30-34,Laki-Laki,1921,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,30-34,Laki-Laki,2063,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,30-34,Laki-Laki,2136,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,30-34,Laki-Laki,1863,
2019,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,30-34,Laki-Laki,2292,
2019,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,30-34,Laki-Laki,1748,
2019,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,30-34,Laki-Laki,1911,
2019,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,30-34,Laki-Laki,1017,
2019,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,30-34,Laki-Laki,1280,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,30-34,Laki-Laki,109,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,30-34,Laki-Laki,417,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,30-34,Laki-Laki,688,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,30-34,Laki-Laki,97,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,30-34,Laki-Laki,233,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,30-34,Laki-Laki,114,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,PULO,30-34,Laki-Laki,237,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,30-34,Laki-Laki,520,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,30-34,Laki-Laki,1801,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,30-34,Laki-Laki,1606,
2019,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,30-34,Laki-Laki,1020,
2019,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,30-34,Laki-Laki,2120,
2019,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,30-34,Laki-Laki,1155,
2019,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,30-34,Laki-Laki,1285,
2019,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,30-34,Laki-Laki,1022,
2019,DKI Jakarta,JAKARTA SELATAN,PANCORAN,CIKOKO,30-34,Laki-Laki,520,
2019,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,30-34,Laki-Laki,2966,
2019,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,30-34,Laki-Laki,2775,
2019,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,30-34,Laki-Laki,1786,
2019,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,30-34,Laki-Laki,2581,
2019,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,30-34,Laki-Laki,1934,
2019,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,30-34,Laki-Laki,1777,
2019,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,30-34,Laki-Laki,1268,
2019,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,30-34,Laki-Laki,2450,
2019,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,30-34,Laki-Laki,2603,
2019,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,30-34,Laki-Laki,1863,
2019,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,30-34,Laki-Laki,1999,
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,30-34,Laki-Laki,1474,
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,30-34,Laki-Laki,1318,
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,30-34,Laki-Laki,1183,
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,PALMERIAM,30-34,Laki-Laki,993,
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,30-34,Laki-Laki,787,
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,30-34,Laki-Laki,1453,
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,30-34,Laki-Laki,1843,
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,30-34,Laki-Laki,2047,
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,30-34,Laki-Laki,1868,
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,30-34,Laki-Laki,1256,
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,30-34,Laki-Laki,1735,
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,30-34,Laki-Laki,1933,
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATI,30-34,Laki-Laki,1338,
2019,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,30-34,Laki-Laki,1339,
2019,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,30-34,Laki-Laki,1733,
2019,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,BALI MESTER,30-34,Laki-Laki,411,
2019,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,30-34,Laki-Laki,1089,
2019,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,30-34,Laki-Laki,1453,
2019,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,30-34,Laki-Laki,2742,
2019,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,30-34,Laki-Laki,1835,
2019,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,30-34,Laki-Laki,2524,
2019,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,KRAMATJATI,30-34,Laki-Laki,1737,
2019,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,TENGAH,30-34,Laki-Laki,2273,
2019,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,DUKUH,30-34,Laki-Laki,1251,
2019,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,30-34,Laki-Laki,2310,
2019,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,30-34,Laki-Laki,1473,
2019,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,CILILITAN,30-34,Laki-Laki,2035,
2019,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,CAWANG,30-34,Laki-Laki,1724,
2019,DKI Jakarta,JAKARTA TIMUR,PASAR REBO,GEDONG,30-34,Laki-Laki,1806,
2019,DKI Jakarta,JAKARTA TIMUR,PASAR REBO,BARU,30-34,Laki-Laki,1246,
2019,DKI Jakarta,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,30-34,Laki-Laki,2075,
2019,DKI Jakarta,JAKARTA TIMUR,PASAR REBO,KALISARI,30-34,Laki-Laki,2232,
2019,DKI Jakarta,JAKARTA TIMUR,PASAR REBO,PEKAYON,30-34,Laki-Laki,2355,
2019,DKI Jakarta,JAKARTA TIMUR,CAKUNG,JATINEGARA,30-34,Laki-Laki,4582,
2019,DKI Jakarta,JAKARTA TIMUR,CAKUNG,RAWA TERATE,30-34,Laki-Laki,1431,
2019,DKI Jakarta,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,30-34,Laki-Laki,5294,
2019,DKI Jakarta,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,30-34,Laki-Laki,3273,
2019,DKI Jakarta,JAKARTA TIMUR,CAKUNG,PULO GEBANG,30-34,Laki-Laki,5209,
2019,DKI Jakarta,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,30-34,Laki-Laki,1524,
2019,DKI Jakarta,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,30-34,Laki-Laki,3172,
2019,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,30-34,Laki-Laki,2955,
2019,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,30-34,Laki-Laki,3136,
2019,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,KLENDER,30-34,Laki-Laki,3696,
2019,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,30-34,Laki-Laki,3618,
2019,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,30-34,Laki-Laki,1149,
2019,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,30-34,Laki-Laki,1214,
2019,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,30-34,Laki-Laki,1837,
2019,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,30-34,Laki-Laki,1681,
2019,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,30-34,Laki-Laki,1439,
2019,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,30-34,Laki-Laki,2297,
2019,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,30-34,Laki-Laki,1509,
2019,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,30-34,Laki-Laki,2003,
2019,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,30-34,Laki-Laki,3323,
2019,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,30-34,Laki-Laki,3247,
2019,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,30-34,Laki-Laki,2433,
2019,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,30-34,Laki-Laki,2007,
2019,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,30-34,Laki-Laki,1930,
2019,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,30-34,Laki-Laki,1402,
2019,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,30-34,Laki-Laki,1386,
2019,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,30-34,Laki-Laki,1257,
2019,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,MUNJUL,30-34,Laki-Laki,1146,
2019,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,SETU,30-34,Laki-Laki,1017,
2019,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,30-34,Laki-Laki,1325,
2019,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,30-34,Laki-Laki,3239,
2019,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CEGER,30-34,Laki-Laki,931,
2019,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU PANGGANG,30-34,Perempuan,293,
2019,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU KELAPA,30-34,Perempuan,300,
2019,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU HARAPAN,30-34,Perempuan,116,
2019,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU UNTUNG JAWA,30-34,Perempuan,85,
2019,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU TIDUNG,30-34,Perempuan,218,
2019,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU PARI,30-34,Perempuan,172,
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,GAMBIR,30-34,Perempuan,102,
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,CIDENG,30-34,Perempuan,725,
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,30-34,Perempuan,825,
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,30-34,Perempuan,690,
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,30-34,Perempuan,470,
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,30-34,Perempuan,965,
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,30-34,Perempuan,603,
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,30-34,Perempuan,1294,
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,30-34,Perempuan,1027,
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,30-34,Perempuan,728,
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,30-34,Perempuan,1544,
2019,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,30-34,Perempuan,1056,
2019,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,30-34,Perempuan,1539,
2019,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,30-34,Perempuan,1155,
2019,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SERDANG,30-34,Perempuan,1391,
2019,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,30-34,Perempuan,921,
2019,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,30-34,Perempuan,1601,
2019,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,30-34,Perempuan,1135,
2019,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,30-34,Perempuan,1485,
2019,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,30-34,Perempuan,362,
2019,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,30-34,Perempuan,480,
2019,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,30-34,Perempuan,1264,
2019,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,30-34,Perempuan,1410,
2019,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,30-34,Perempuan,727,
2019,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,30-34,Perempuan,900,
2019,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,30-34,Perempuan,1094,
2019,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,30-34,Perempuan,1638,
2019,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,30-34,Perempuan,1111,
2019,DKI Jakarta,JAKARTA PUSAT,MENTENG,MENTENG,30-34,Perempuan,1194,
2019,DKI Jakarta,JAKARTA PUSAT,MENTENG,PEGANGSAAN,30-34,Perempuan,1021,
2019,DKI Jakarta,JAKARTA PUSAT,MENTENG,CIKINI,30-34,Perempuan,366,
2019,DKI Jakarta,JAKARTA PUSAT,MENTENG,GONDANGDIA,30-34,Perempuan,208,
2019,DKI Jakarta,JAKARTA PUSAT,MENTENG,KEBON SIRIH,30-34,Perempuan,561,
2019,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,GELORA,30-34,Perempuan,154,
2019,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,30-34,Perempuan,1022,
2019,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,30-34,Perempuan,953,
2019,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,30-34,Perempuan,1798,
2019,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,30-34,Perempuan,1638,
2019,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,30-34,Perempuan,1096,
2019,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,30-34,Perempuan,520,
2019,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,30-34,Perempuan,1750,
2019,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,30-34,Perempuan,1120,
2019,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,GALUR,30-34,Perempuan,928,
2019,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,30-34,Perempuan,1963,
2019,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,30-34,Perempuan,4866,
2019,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,30-34,Perempuan,658,
2019,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,30-34,Perempuan,1960,
2019,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,30-34,Perempuan,4046,
2019,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,30-34,Perempuan,2648,
2019,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,30-34,Perempuan,1717,
2019,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,30-34,Perempuan,3582,
2019,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,30-34,Perempuan,1968,
2019,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,30-34,Perempuan,1576,
2019,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,30-34,Perempuan,2681,
2019,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,30-34,Perempuan,3913,
2019,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,30-34,Perempuan,2211,
2019,DKI Jakarta,JAKARTA UTARA,KOJA,KOJA,30-34,Perempuan,1506,
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU UTARA,30-34,Perempuan,3675,
2019,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,30-34,Perempuan,3125,
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,30-34,Perempuan,1793,
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,30-34,Perempuan,2311,
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,30-34,Perempuan,2381,
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,30-34,Perempuan,2415,
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,30-34,Perempuan,3377,
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,30-34,Perempuan,1544,
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,30-34,Perempuan,3606,
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER TIMUR,30-34,Perempuan,1736,
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,ROROTAN,30-34,Perempuan,2250,
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,30-34,Perempuan,3657,
2019,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,30-34,Perempuan,2007,
2019,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,30-34,Perempuan,3977,
2019,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,30-34,Perempuan,1322,
2019,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,30-34,Perempuan,1881,
2019,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,30-34,Perempuan,2792,
2019,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,30-34,Perempuan,1790,
2019,DKI Jakarta,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,30-34,Perempuan,3429,
2019,DKI Jakarta,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,30-34,Perempuan,4313,
2019,DKI Jakarta,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,30-34,Perempuan,3552,
2019,DKI Jakarta,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,30-34,Perempuan,1824,
2019,DKI Jakarta,JAKARTA BARAT,CENGKARENG,KAPUK,30-34,Perempuan,7615,
2019,DKI Jakarta,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,30-34,Perempuan,4673,
2019,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,30-34,Perempuan,862,
2019,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,30-34,Perempuan,857,
2019,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,30-34,Perempuan,1453,
