tahun,nama_provinsi,nama_kabupaten_kota,nama_kecamatan,nama_kelurahan,usia,jenis_kelamin,jumlah_penduduk,
2018,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU UTARA,40-44,Laki-Laki,3574,
2018,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,40-44,Laki-Laki,2985,
2018,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,40-44,Laki-Laki,1903,
2018,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,40-44,Laki-Laki,1961,
2018,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,40-44,Laki-Laki,2112,
2018,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,40-44,Laki-Laki,2231,
2018,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,40-44,Laki-Laki,3265,
2018,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,40-44,Laki-Laki,134,
2018,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,40-44,Laki-Laki,3508,
2018,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER TIMUR,40-44,Laki-Laki,1811,
2018,DKI Jakarta,JAKARTA UTARA,CILINCING,ROROTAN,40-44,Laki-Laki,2009,
2018,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,40-44,Laki-Laki,3629,
2018,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,40-44,Laki-Laki,1944,
2018,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,40-44,Laki-Laki,4138,
2018,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,40-44,Laki-Laki,131,
2018,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,40-44,Laki-Laki,1633,
2018,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,40-44,Laki-Laki,2356,
2018,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,40-44,Laki-Laki,1732,
2018,DKI Jakarta,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,40-44,Laki-Laki,3471,
2018,DKI Jakarta,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,40-44,Laki-Laki,384,
2018,DKI Jakarta,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,40-44,Laki-Laki,339,
2018,DKI Jakarta,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,40-44,Laki-Laki,1866,
2018,DKI Jakarta,JAKARTA BARAT,CENGKARENG,KAPUK,40-44,Laki-Laki,7152,
2018,DKI Jakarta,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,40-44,Laki-Laki,4439,
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,40-44,Laki-Laki,853,
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,40-44,Laki-Laki,954,
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,40-44,Laki-Laki,1505,
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,40-44,Laki-Laki,1593,
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,40-44,Laki-Laki,1379,
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,40-44,Laki-Laki,2061,
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,40-44,Laki-Laki,2122,
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,40-44,Laki-Laki,676,
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,40-44,Laki-Laki,929,
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,40-44,Laki-Laki,790,
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,40-44,Laki-Laki,646,
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,40-44,Laki-Laki,380,
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,40-44,Laki-Laki,954,
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,40-44,Laki-Laki,318,
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,40-44,Laki-Laki,564,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,TAMBORA,40-44,Laki-Laki,556,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,KALI ANYAR,40-44,Laki-Laki,1365,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI UTARA,40-44,Laki-Laki,1047,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,TANAH SEREAL,40-44,Laki-Laki,1278,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,KRENDANG,40-44,Laki-Laki,114,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,40-44,Laki-Laki,1728,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,ANGKE,40-44,Laki-Laki,1549,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,40-44,Laki-Laki,1096,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,PEKOJAN,40-44,Laki-Laki,1154,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,ROA MALAKA,40-44,Laki-Laki,144,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI SELATAN,40-44,Laki-Laki,723,
2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,40-44,Laki-Laki,2814,
2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,40-44,Laki-Laki,2004,
2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,40-44,Laki-Laki,2065,
2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,40-44,Laki-Laki,1261,
2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,DURI KEPA,40-44,Laki-Laki,3093,
2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,40-44,Laki-Laki,2287,
2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,40-44,Laki-Laki,1664,
2018,DKI Jakarta,JAKARTA BARAT,KALI DERES,KALIDERES,40-44,Laki-Laki,3735,
2018,DKI Jakarta,JAKARTA BARAT,KALI DERES,SEMANAN,40-44,Laki-Laki,3952,
2018,DKI Jakarta,JAKARTA BARAT,KALI DERES,TEGAL ALUR,40-44,Laki-Laki,441,
2018,DKI Jakarta,JAKARTA BARAT,KALI DERES,KAMAL,40-44,Laki-Laki,2681,
2018,DKI Jakarta,JAKARTA BARAT,KALI DERES,PEGADUNGAN,40-44,Laki-Laki,3608,
2018,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,40-44,Laki-Laki,3382,
2018,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,40-44,Laki-Laki,852,
2018,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,40-44,Laki-Laki,1299,
2018,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,40-44,Laki-Laki,1448,
2018,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,40-44,Laki-Laki,1663,
2018,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,40-44,Laki-Laki,1129,
2018,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,40-44,Laki-Laki,2901,
2018,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,40-44,Laki-Laki,2179,
2018,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,40-44,Laki-Laki,166,
2018,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,40-44,Laki-Laki,2332,
2018,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,40-44,Laki-Laki,2049,
2018,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,40-44,Laki-Laki,1329,
2018,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET TIMUR,40-44,Laki-Laki,821,
2018,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET BARAT,40-44,Laki-Laki,1043,
2018,DKI Jakarta,JAKARTA SELATAN,TEBET,MENTENG DALAM,40-44,Laki-Laki,1913,
2018,DKI Jakarta,JAKARTA SELATAN,TEBET,KEBON BARU,40-44,Laki-Laki,1915,
2018,DKI Jakarta,JAKARTA SELATAN,TEBET,BUKIT DURI,40-44,Laki-Laki,1677,
2018,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,40-44,Laki-Laki,116,
2018,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI,40-44,Laki-Laki,1453,
2018,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,40-44,Laki-Laki,155,
2018,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,40-44,Laki-Laki,126,
2018,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,40-44,Laki-Laki,825,
2018,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,40-44,Laki-Laki,516,
2018,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,40-44,Laki-Laki,1482,
2018,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,40-44,Laki-Laki,1345,
2018,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,40-44,Laki-Laki,205,
2018,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,40-44,Laki-Laki,317,
2018,DKI Jakarta,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,40-44,Laki-Laki,1044,
2018,DKI Jakarta,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,40-44,Laki-Laki,1121,
2018,DKI Jakarta,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,40-44,Laki-Laki,2356,
2018,DKI Jakarta,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,40-44,Laki-Laki,1801,
2018,DKI Jakarta,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,40-44,Laki-Laki,692,
2018,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,40-44,Laki-Laki,1298,
2018,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,40-44,Laki-Laki,1995,
2018,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,40-44,Laki-Laki,1345,
2018,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,40-44,Laki-Laki,2247,
2018,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,40-44,Laki-Laki,3137,
2018,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,40-44,Laki-Laki,1934,
2018,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,40-44,Laki-Laki,2313,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,40-44,Laki-Laki,2419,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,40-44,Laki-Laki,2783,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,40-44,Laki-Laki,2189,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,40-44,Laki-Laki,2252,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,40-44,Laki-Laki,2279,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,40-44,Laki-Laki,2291,
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,40-44,Laki-Laki,2644,
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,40-44,Laki-Laki,1882,
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,40-44,Laki-Laki,2345,
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,40-44,Laki-Laki,1098,
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,40-44,Laki-Laki,1352,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,40-44,Laki-Laki,106,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,40-44,Laki-Laki,413,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,40-44,Laki-Laki,720,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,40-44,Laki-Laki,132,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,40-44,Laki-Laki,243,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,40-44,Laki-Laki,125,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,PULO,40-44,Laki-Laki,244,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,40-44,Laki-Laki,582,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,40-44,Laki-Laki,2049,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,40-44,Laki-Laki,1922,
2018,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,40-44,Laki-Laki,1014,
2018,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,40-44,Laki-Laki,2246,
2018,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,40-44,Laki-Laki,1051,
2018,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,40-44,Laki-Laki,1513,
2018,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,40-44,Laki-Laki,1118,
2018,DKI Jakarta,JAKARTA SELATAN,PANCORAN,CIKOKO,40-44,Laki-Laki,650,
2018,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,40-44,Laki-Laki,3211,
2018,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,40-44,Laki-Laki,2913,
2018,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,40-44,Laki-Laki,2073,
2018,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,40-44,Laki-Laki,2718,
2018,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,40-44,Laki-Laki,2072,
2018,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,40-44,Laki-Laki,1976,
2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,40-44,Laki-Laki,1476,
2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,40-44,Laki-Laki,2739,
2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,40-44,Laki-Laki,2799,
2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,40-44,Laki-Laki,1893,
2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,40-44,Laki-Laki,2264,
2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,40-44,Laki-Laki,1614,
2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,40-44,Laki-Laki,1471,
2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,40-44,Laki-Laki,127,
2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,PALMERIAM,40-44,Laki-Laki,1017,
2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,40-44,Laki-Laki,759,
2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,40-44,Laki-Laki,1747,
2018,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,40-44,Laki-Laki,1909,
2018,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,40-44,Laki-Laki,2058,
2018,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,40-44,Laki-Laki,2056,
2018,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,40-44,Laki-Laki,1286,
2018,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,40-44,Laki-Laki,1887,
2018,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,40-44,Laki-Laki,214,
2018,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATI,40-44,Laki-Laki,1677,
2018,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,40-44,Laki-Laki,1252,
2018,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,40-44,Laki-Laki,1918,
2018,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,BALI MESTER,40-44,Laki-Laki,398,
2018,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,40-44,Laki-Laki,1061,
2018,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,40-44,Laki-Laki,1518,
2018,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,40-44,Laki-Laki,2993,
2018,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,40-44,Laki-Laki,189,
2018,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,40-44,Laki-Laki,2576,
2018,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,KRAMATJATI,40-44,Laki-Laki,1803,
2018,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,TENGAH,40-44,Laki-Laki,2227,
2018,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,DUKUH,40-44,Laki-Laki,1306,
2018,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,40-44,Laki-Laki,2474,
2018,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,40-44,Laki-Laki,1495,
2018,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,CILILITAN,40-44,Laki-Laki,2101,
2018,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,CAWANG,40-44,Laki-Laki,1765,
2018,DKI Jakarta,JAKARTA TIMUR,PASAR REBO,GEDONG,40-44,Laki-Laki,1817,
2018,DKI Jakarta,JAKARTA TIMUR,PASAR REBO,BARU,40-44,Laki-Laki,1578,
2018,DKI Jakarta,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,40-44,Laki-Laki,2031,
2018,DKI Jakarta,JAKARTA TIMUR,PASAR REBO,KALISARI,40-44,Laki-Laki,1941,
2018,DKI Jakarta,JAKARTA TIMUR,PASAR REBO,PEKAYON,40-44,Laki-Laki,2223,
2018,DKI Jakarta,JAKARTA TIMUR,CAKUNG,JATINEGARA,40-44,Laki-Laki,4859,
2018,DKI Jakarta,JAKARTA TIMUR,CAKUNG,RAWA TERATE,40-44,Laki-Laki,1358,
2018,DKI Jakarta,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,40-44,Laki-Laki,4875,
2018,DKI Jakarta,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,40-44,Laki-Laki,31,
2018,DKI Jakarta,JAKARTA TIMUR,CAKUNG,PULO GEBANG,40-44,Laki-Laki,4546,
2018,DKI Jakarta,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,40-44,Laki-Laki,1488,
2018,DKI Jakarta,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,40-44,Laki-Laki,3327,
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,40-44,Laki-Laki,3287,
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,40-44,Laki-Laki,3379,
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,KLENDER,40-44,Laki-Laki,3763,
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,40-44,Laki-Laki,3593,
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,40-44,Laki-Laki,1553,
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,40-44,Laki-Laki,1829,
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,40-44,Laki-Laki,1639,
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,40-44,Laki-Laki,1837,
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,40-44,Laki-Laki,1341,
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,40-44,Laki-Laki,2618,
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,40-44,Laki-Laki,1442,
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,40-44,Laki-Laki,217,
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,40-44,Laki-Laki,3142,
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,40-44,Laki-Laki,3322,
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,40-44,Laki-Laki,2239,
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,40-44,Laki-Laki,1953,
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,40-44,Laki-Laki,1836,
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,40-44,Laki-Laki,135,
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,40-44,Laki-Laki,1402,
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,40-44,Laki-Laki,1201,
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,MUNJUL,40-44,Laki-Laki,1236,
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,SETU,40-44,Laki-Laki,1036,
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,40-44,Laki-Laki,1308,
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,40-44,Laki-Laki,3224,
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CEGER,40-44,Laki-Laki,997,
2018,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU PANGGANG,45-49,Laki-Laki,217,
2018,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU KELAPA,45-49,Laki-Laki,230,
2018,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU HARAPAN,45-49,Laki-Laki,73,
2018,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU UNTUNG JAWA,45-49,Laki-Laki,94,
2018,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU TIDUNG,45-49,Laki-Laki,182,
2018,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU PARI,45-49,Laki-Laki,112,
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,GAMBIR,45-49,Laki-Laki,147,
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,CIDENG,45-49,Laki-Laki,751,
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,45-49,Laki-Laki,838,
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,45-49,Laki-Laki,674,
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,45-49,Laki-Laki,492,
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,45-49,Laki-Laki,961,
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,45-49,Laki-Laki,592,
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,45-49,Laki-Laki,1312,
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,45-49,Laki-Laki,107,
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,45-49,Laki-Laki,811,
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,45-49,Laki-Laki,1348,
2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,45-49,Laki-Laki,941,
2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,45-49,Laki-Laki,145,
2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,45-49,Laki-Laki,119,
2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SERDANG,45-49,Laki-Laki,1652,
2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,45-49,Laki-Laki,945,
2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,45-49,Laki-Laki,1792,
2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,45-49,Laki-Laki,1172,
2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,45-49,Laki-Laki,1421,
2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,45-49,Laki-Laki,277,
2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,45-49,Laki-Laki,445,
2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,45-49,Laki-Laki,1073,
2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,45-49,Laki-Laki,1334,
2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,45-49,Laki-Laki,684,
2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,45-49,Laki-Laki,881,
2018,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,45-49,Laki-Laki,1229,
2018,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,45-49,Laki-Laki,1852,
2018,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,45-49,Laki-Laki,1034,
2018,DKI Jakarta,JAKARTA PUSAT,MENTENG,MENTENG,45-49,Laki-Laki,1169,
